Code,MthEnd,MthFwdReturn,MthEndMCap
RTN,28-02-2017,-1.0704,45147.5
SBUX,28-02-2017,2.6728,82882.3
SLB,28-02-2017,-2.8123,112031.5
SO,28-02-2017,-2.0464,49803.6
SPG,28-02-2017,-6.7082,58977.1
T,28-02-2017,-0.5743,256656.2
TGT,28-02-2017,-6.0915,33010.8
TWX,28-02-2017,-0.5091,76047.4
TXN,28-02-2017,5.1423,76592.4
UNH,28-02-2017,-0.4593,157303.7
UNP,28-02-2017,-1.8714,87841.1
UPS,28-02-2017,1.4561,92014.3
USB,28-02-2017,-5.857,93173.9
UTX,28-02-2017,-0.3021,90699.7
V,28-02-2017,1.0575,204084.1
VZ,28-02-2017,-1.7731,202328.2
WBA,28-02-2017,-3.8551,93239.4
WFC,28-02-2017,-3.8355,290690.9
WMT,28-02-2017,2.3638,217981.4
XOM,28-02-2017,0.8485,337194.5
0848680D,28-02-2017,NA,NA
AA,28-02-2017,-0.5493,6327.6
AEP,28-02-2017,0.2389,32929.9
AVP,28-02-2017,0,1927.2
BAX,28-02-2017,2.1046,27501
BHI,28-02-2017,-0.7631,25638.6
CPB,28-02-2017,-3.5552,18223.5
DD,28-02-2017,2.2791,67903.6
DELL,28-02-2017,NA,NA
DOW,28-02-2017,2.7846,75540.8
DVN,28-02-2017,-3.6413,22746.7
EMC,28-02-2017,NA,NA
ETR,28-02-2017,-0.9131,13732.1
FCX,28-02-2017,-0.2985,19368.1
HNZ,28-02-2017,NA,NA
HPQ,28-02-2017,3.7257,29368.9
HSH,28-02-2017,NA,NA
NOV,28-02-2017,-0.6897,15308.2
NSC,28-02-2017,-7.4857,35165.7
NYX,28-02-2017,NA,NA
RF,28-02-2017,-4.4395,18404.3
WMB,28-02-2017,5.5079,23403.8
WY,28-02-2017,1.688,25256.2
XRX,28-02-2017,-0.4959,7563.4
AAPL,31-03-2017,-0.007,753717.9
ABBV,31-03-2017,2.2062,103837.5
ABT,31-03-2017,-1.1363,76740.4
ACN,31-03-2017,2.2393,77696.5
AGN,31-03-2017,2.0676,80156.8
AIG,31-03-2017,-2.4347,61153.9
ALL,31-03-2017,-0.2454,29754.4
AMGN,31-03-2017,-0.4571,120829.8
AMZN,31-03-2017,4.3371,423030.8
AXP,31-03-2017,0.5892,71192.5
BA,31-03-2017,4.5064,107545.9
BAC,31-03-2017,-1.0598,236181.7
BIIB,31-03-2017,-0.8083,59045.6
BK,31-03-2017,0.0423,48913.1
BLK,31-03-2017,0.2764,62833.5
BMY,31-03-2017,3.8283,89591.1
BRK/B,31-03-2017,-0.8819,411034.4
C,31-03-2017,-0.9039,165394.2
CAT,31-03-2017,11.1382,54402.4
CELG,31-03-2017,-0.3054,96802.4
CHTR,31-03-2017,5.4503,101213.4
CL,31-03-2017,-1.0348,64714.6
CMCSA,31-03-2017,4.6936,178257.8
COF,31-03-2017,-7.2467,41831.4
COP,31-03-2017,-3.9302,61631
COST,31-03-2017,5.862,73606.1
CSCO,31-03-2017,1.6738,169265.5
CVS,31-03-2017,5.6938,81309.6
CVX,31-03-2017,-0.624,203262.5
DHR,31-03-2017,-2.5722,59359.3
DIS,31-03-2017,1.949,179297.7
DUK,31-03-2017,0.5975,57397.4
DWDP,31-03-2017,-1.1646,77459.9
EMR,31-03-2017,0.7016,38613.6
EXC,31-03-2017,-3.7521,33309
F,31-03-2017,-0.1336,46349.3
FB,31-03-2017,5.7726,410521.9
FDX,31-03-2017,-2.7927,52178.2
FOX,31-03-2017,-6.0415,59461.4
FOXA,31-03-2017,-5.7116,59461.4
GD,31-03-2017,3.9882,56791
GE,31-03-2017,-2.7181,259519.7
GILD,31-03-2017,0.9276,88787.5
GM,31-03-2017,-2.0362,52968
GOOG,31-03-2017,9.2097,579426.1
GOOGL,31-03-2017,9.0493,579426.1
GS,31-03-2017,-2.5771,95930.8
HAL,31-03-2017,-6.7669,42661.8
HD,31-03-2017,6.3134,176624.5
HON,31-03-2017,5.0212,94990.9
IBM,31-03-2017,-7.9534,164251
INTC,31-03-2017,0.2218,170539
JNJ,31-03-2017,-0.8671,337641.6
JPM,31-03-2017,-0.3891,313761.2
KHC,31-03-2017,-0.4625,110528.1
KMI,31-03-2017,-4.5305,48533.3
KO,31-03-2017,1.673,182153.1
LLY,31-03-2017,-2.4373,92803.1
LMT,31-03-2017,0.6913,77556.7
LOW,31-03-2017,3.6771,71510.1
MA,31-03-2017,3.6262,121233.6
MCD,31-03-2017,7.9623,106149.7
MDLZ,31-03-2017,4.5265,65675.7
MDT,31-03-2017,3.1405,110277.4
MET,31-03-2017,-1.9122,57428.9
MMM,31-03-2017,2.352,114338.2
MO,31-03-2017,0.5041,138513.4
MON,31-03-2017,3.4948,49644.4
MRK,31-03-2017,-1.9043,174453.6
MS,31-03-2017,1.7022,79946.5
MSFT,31-03-2017,3.9478,508935.1
NEE,31-03-2017,4.043,60098.8
NKE,31-03-2017,-0.5742,92204
ORCL,31-03-2017,1.2198,183556.1
OXY,31-03-2017,-2.8725,48443.8
PCLN,31-03-2017,3.7557,87521.9
PEP,31-03-2017,1.2694,159763.2
PFE,31-03-2017,-0.8477,203724.9
PG,31-03-2017,-2.0566,229699.5
PM,31-03-2017,-1.8246,175349.4
PYPL,31-03-2017,10.9252,51950.2
QCOM,31-03-2017,-6.2783,84693.5
RTN,31-03-2017,2.3138,44664.2
SBUX,31-03-2017,2.8601,85097.6
SLB,31-03-2017,-7.0551,108880.8
SO,31-03-2017,0.0402,49375.8
SPG,31-03-2017,-3.9354,55020.7
T,31-03-2017,-3.4698,255678.6
TGT,31-03-2017,1.1959,30502.2
TWX,31-03-2017,1.5966,75660.2
TXN,31-03-2017,-1.1048,80531
UNH,31-03-2017,6.6276,157793.4
UNP,31-03-2017,5.7024,85910.8
UPS,31-03-2017,0.1491,93354.2
USB,31-03-2017,-0.4272,87201
UTX,31-03-2017,6.0422,89957.3
V,31-03-2017,2.6443,206242.4
VZ,31-03-2017,-4.7027,198900
WBA,31-03-2017,4.2023,89645
WFC,31-03-2017,-3.2699,278515.5
WMT,31-03-2017,4.3008,218619.3
XOM,31-03-2017,-0.439,340055.6
0848680D,31-03-2017,NA,NA
AA,31-03-2017,-1.9477,6336.6
AEP,31-03-2017,1.0428,33008.6
AVP,31-03-2017,10.2273,1932.9
BAX,31-03-2017,7.366,28105.9
BHI,31-03-2017,-0.7523,25444.4
CPB,31-03-2017,1.1468,17422.7
DD,31-03-2017,-0.722,69451.2
DELL,31-03-2017,NA,NA
DOW,31-03-2017,-1.1646,77459.9
DVN,31-03-2017,-5.3452,21886.3
EMC,31-03-2017,NA,NA
ETR,31-03-2017,0.3949,13684.6
FCX,31-03-2017,-4.5659,19310.3
HNZ,31-03-2017,NA,NA
HPQ,31-03-2017,5.2573,30231.2
HSH,31-03-2017,NA,NA
NOV,31-03-2017,-12.7713,15183.2
NSC,31-03-2017,4.9299,32515.3
NYX,31-03-2017,NA,NA
RF,31-03-2017,-5.3682,17512.4
WMB,31-03-2017,3.5147,24436.1
WY,31-03-2017,-0.3237,25451
XRX,31-03-2017,-2.0436,7461.7
AAPL,30-04-2017,6.777,753665.5
ABBV,30-04-2017,0.1213,105080.5
ABT,30-04-2017,4.6288,75409.8
ACN,30-04-2017,2.6134,78616.8
AGN,30-04-2017,-7.9605,81814.1
AIG,30-04-2017,4.4656,59665
ALL,30-04-2017,6.2123,29687.4
AMGN,30-04-2017,-4.264,120105.4
AMZN,30-04-2017,7.5276,442122.6
AXP,30-04-2017,-2.9148,70832
BA,30-04-2017,2.3018,111559.9
BAC,30-04-2017,-3.6632,233678.7
BIIB,30-04-2017,-8.6427,57527.8
BK,30-04-2017,0.1275,48737
BLK,30-04-2017,6.415,62833.3
BMY,30-04-2017,-3.7467,92338.7
BRK/B,30-04-2017,0.0424,407512.3
C,30-04-2017,2.4019,163458.8
CAT,30-04-2017,3.0999,60247.2
CELG,30-04-2017,-7.7711,96861.3
CHTR,30-04-2017,0.113,106729.9
CL,30-04-2017,5.9967,63632.4
CMCSA,30-04-2017,6.3792,185876.5
COF,30-04-2017,-3.827,38800
COP,30-04-2017,-6.1997,59267.1
COST,30-04-2017,6.069,77920.8
CSCO,30-04-2017,-7.4552,170617.7
CVS,30-04-2017,-6.8049,85390.6
CVX,30-04-2017,-2.0174,202149.7
DHR,30-04-2017,1.9321,57841
DIS,30-04-2017,-6.6263,182792.3
DUK,30-04-2017,4.9272,57740.4
DWDP,30-04-2017,-1.3376,76722.9
EMR,30-04-2017,-1.1255,38884.5
EXC,30-04-2017,5.8763,32059.2
F,30-04-2017,-3.0514,45673.4
FB,30-04-2017,0.8053,435328.9
FDX,30-04-2017,2.1824,50721
FOX,30-04-2017,-9.9129,55981.5
FOXA,30-04-2017,-11.1984,55981.5
GD,30-04-2017,4.8816,58463.6
GE,30-04-2017,-5.5536,252465.6
GILD,30-04-2017,-5.3392,89611.1
GM,30-04-2017,-2.0497,52275.6
GOOG,30-04-2017,6.5014,632643.1
GOOGL,30-04-2017,6.7678,632643.1
GS,30-04-2017,-5.2791,93458.6
HAL,30-04-2017,-1.5039,39817.8
HD,30-04-2017,-1.0904,187502.5
HON,30-04-2017,1.9297,99973
IBM,30-04-2017,-3.8455,150592
INTC,30-04-2017,0.6254,170230.4
JNJ,30-04-2017,4.5556,334713.8
JPM,30-04-2017,-5.5747,309533.7
KHC,30-04-2017,2.6862,110016.9
KMI,30-04-2017,-9.0645,46055.3
KO,30-04-2017,5.3766,184360.9
LLY,30-04-2017,-2.4058,90541.3
LMT,30-04-2017,5.0127,77990.4
LOW,30-04-2017,-7.1984,72770.4
MA,30-04-2017,5.6396,124839.6
MCD,30-04-2017,7.8325,114288.3
MDLZ,30-04-2017,3.4644,68648.5
MDT,30-04-2017,1.4322,113740.7
MET,30-04-2017,-1.6129,55978
MMM,30-04-2017,5.0417,117027.4
MO,30-04-2017,5.0989,138946
MON,30-04-2017,0.6946,51169.4
MRK,30-04-2017,4.4601,170879.6
MS,30-04-2017,-3.7584,80337.4
MSFT,30-04-2017,2.589,528546.4
NEE,30-04-2017,6.6395,62527.8
NKE,30-04-2017,-4.3674,91469
ORCL,30-04-2017,0.9564,184996.2
OXY,30-04-2017,-4.2411,47052.2
PCLN,30-04-2017,1.639,90776.2
PEP,30-04-2017,3.8798,161820.6
PFE,30-04-2017,-2.8116,201997.9
PG,30-04-2017,0.8703,223356.5
PM,30-04-2017,8.0837,172150.4
PYPL,30-04-2017,9.4091,57324.1
QCOM,30-04-2017,7.6247,79397.4
RTN,30-04-2017,5.6697,45177.6
SBUX,30-04-2017,6.345,87531.4
SLB,30-04-2017,-3.4355,100862.1
SO,30-04-2017,2.8108,49562.2
SPG,30-04-2017,-5.6162,51617.5
T,30-04-2017,-2.7757,243605.6
TGT,30-04-2017,-0.1829,30866.9
TWX,30-04-2017,0.6288,76965.3
TXN,30-04-2017,4.1803,79151.5
UNH,30-04-2017,0.1715,168603.6
UNP,30-04-2017,-0.9436,90400.9
UPS,30-04-2017,-0.6007,93493.4
USB,30-04-2017,-0.7605,86828.5
UTX,30-04-2017,2.4871,95338.1
V,30-04-2017,4.5837,210323
VZ,30-04-2017,1.5901,187283.8
WBA,30-04-2017,-5.9631,93545.5
WFC,30-04-2017,-4.3568,269408.5
WMT,30-04-2017,5.2443,227912.4
XOM,30-04-2017,-0.4816,346174.1
0848680D,30-04-2017,NA,NA
AA,30-04-2017,-2.3421,6214
AEP,30-04-2017,6.7452,33352.8
AVP,30-04-2017,-29.8969,2130.6
BAX,30-04-2017,6.8068,30176.2
BHI,30-04-2017,-6.8329,25259.8
CPB,30-04-2017,0.1912,17514
DD,30-04-2017,-0.5645,69145.8
DELL,30-04-2017,NA,NA
DOW,30-04-2017,-1.3376,76722.9
DVN,30-04-2017,-13.9529,20758.5
EMC,30-04-2017,NA,NA
ETR,30-04-2017,4.8706,13738.6
FCX,30-04-2017,-9.8824,18444.7
HNZ,30-04-2017,NA,NA
HPQ,30-04-2017,-0.3188,31820.5
HSH,30-04-2017,NA,NA
NOV,30-04-2017,-6.5771,13290.1
NSC,30-04-2017,6.1158,34046.6
NYX,30-04-2017,NA,NA
RF,30-04-2017,0.6545,16572.3
WMB,30-04-2017,-6.6275,25307.2
WY,30-04-2017,-2.6867,25446.3
XRX,30-04-2017,-1.669,7309.2
AAPL,31-05-2017,-5.7214,796466.2
ABBV,31-05-2017,9.8304,105073.5
ABT,31-05-2017,6.4608,79232.5
ACN,31-05-2017,-0.6347,80671.4
AGN,31-05-2017,8.6436,75150.2
AIG,31-05-2017,-1.2518,58674.3
ALL,31-05-2017,2.8682,31472.5
AMGN,31-05-2017,10.9443,114163.4
AMZN,31-05-2017,-2.6764,475404
AXP,31-05-2017,9.4879,68767.4
BA,31-05-2017,5.3936,113249.9
BAC,31-05-2017,8.2552,223022
BIIB,31-05-2017,9.5209,52555.8
BK,31-05-2017,8.2767,48999
BLK,31-05-2017,3.8424,66805.5
BMY,31-05-2017,3.2808,88879.1
BRK/B,31-05-2017,2.4746,408123.6
C,31-05-2017,10.4724,166682.2
CAT,31-05-2017,1.9254,62114.8
CELG,31-05-2017,13.5128,89334.1
CHTR,31-05-2017,-2.5177,103432.2
CL,31-05-2017,-2.9204,67448.2
CMCSA,31-05-2017,-6.2665,197733.9
COF,31-05-2017,7.4103,37149.9
COP,31-05-2017,-1.6335,55286.2
COST,31-05-2017,-11.3618,79198.2
CSCO,31-05-2017,-0.7295,157651.7
CVS,31-05-2017,4.7247,78274.1
CVX,31-05-2017,0.8214,196049.2
DHR,31-05-2017,-0.4833,58958.6
DIS,31-05-2017,-1.5657,168913
DUK,31-05-2017,-2.4393,59966
DWDP,31-05-2017,2.5318,75696.7
EMR,31-05-2017,0.8457,38101.7
EXC,31-05-2017,-0.661,33614.5
F,31-05-2017,0.6295,44279.7
FB,31-05-2017,-0.3169,438993.2
FDX,31-05-2017,12.3865,51828
FOX,31-05-2017,3.6059,50019.5
FOXA,31-05-2017,4.4985,50019.5
GD,31-05-2017,-2.5338,61317.6
GE,31-05-2017,-0.5333,237766.9
GILD,31-05-2017,9.9496,84793.6
GM,31-05-2017,4.0864,51204.1
GOOG,31-05-2017,-5.8174,674581
GOOGL,31-05-2017,-5.8161,674581
GS,31-05-2017,5.0364,86468.7
HAL,31-05-2017,-5.1126,39219
HD,31-05-2017,-0.0717,183529.6
HON,31-05-2017,0.2256,101383.3
IBM,31-05-2017,0.7862,143395.4
INTC,31-05-2017,-6.5633,170042
JNJ,31-05-2017,3.1501,345484.1
JPM,31-05-2017,11.2599,291862.8
KHC,31-05-2017,-7.115,112265.8
KMI,31-05-2017,2.1322,41880.6
KO,31-05-2017,-0.5531,194273.3
LLY,31-05-2017,3.4309,87793.9
LMT,31-05-2017,-1.2521,81371.1
LOW,31-05-2017,-1.5742,67532.1
MA,31-05-2017,-1.1637,131712.7
MCD,31-05-2017,2.1305,122985.9
MDLZ,31-05-2017,-6.8978,70690
MDT,31-05-2017,5.3038,115369.6
MET,31-05-2017,8.5985,54431.5
MMM,31-05-2017,1.8193,122117.6
MO,31-05-2017,-0.4824,145723.3
MON,31-05-2017,0.8005,51524.8
MRK,31-05-2017,-0.8354,178086.6
MS,31-05-2017,6.7561,77209.9
MSFT,31-05-2017,-1.303,539200.7
NEE,31-05-2017,-0.9262,66216.9
NKE,31-05-2017,11.725,87474.1
ORCL,31-05-2017,10.4649,186765.5
OXY,31-05-2017,2.8792,45056.8
PCLN,31-05-2017,-0.35,92244.8
PEP,31-05-2017,-1.1808,166948.9
PFE,31-05-2017,2.879,194850.1
PG,31-05-2017,-1.0671,225300.3
PM,31-05-2017,-1.1133,186066.6
PYPL,31-05-2017,2.7964,62717.7
QCOM,31-05-2017,-3.5795,84612.8
RTN,31-05-2017,-1.0563,47739
SBUX,31-05-2017,-8.332,92113.6
SLB,31-05-2017,-5.3887,96693.7
SO,31-05-2017,-5.3942,50368.4
SPG,31-05-2017,4.8687,48157.2
T,31-05-2017,-2.0763,236882.4
TGT,31-05-2017,-5.1859,30426.7
TWX,31-05-2017,0.9247,77158.2
TXN,31-05-2017,-6.7402,82186.7
UNH,31-05-2017,6.2855,168814.2
UNP,31-05-2017,-1.2602,89060.5
UPS,31-05-2017,4.3597,91956.9
USB,31-05-2017,2.5735,85764.1
UTX,31-05-2017,0.6844,97172.9
V,31-05-2017,-1.5226,219568.7
VZ,31-05-2017,-4.2453,190261.8
WBA,31-05-2017,-3.3449,87578.6
WFC,31-05-2017,8.3496,255562.8
WMT,31-05-2017,-3.715,238280.3
XOM,31-05-2017,0.2857,341099.9
0848680D,31-05-2017,NA,NA
AA,31-05-2017,-0.8804,6068.9
AEP,31-05-2017,-3.2182,35295.1
AVP,31-05-2017,11.7647,1495.5
BAX,31-05-2017,2.0738,32245
BHI,31-05-2017,-1.1605,23465.4
CPB,31-05-2017,-9.5403,17547.5
DD,31-05-2017,2.2681,68426.2
DELL,31-05-2017,NA,NA
DOW,31-05-2017,2.5318,75696.7
DVN,31-05-2017,-5.7467,17863.3
EMC,31-05-2017,NA,NA
ETR,31-05-2017,-2.8965,14188.6
FCX,31-05-2017,4.5257,16623.9
HNZ,31-05-2017,NA,NA
HPQ,31-05-2017,-6.1268,31719.1
HSH,31-05-2017,NA,NA
NOV,31-05-2017,0.9803,12416
NSC,31-05-2017,-1.8786,35941.7
NYX,31-05-2017,NA,NA
RF,31-05-2017,6.3252,16636.6
WMB,31-05-2017,6.9797,23631.5
WY,31-05-2017,2.5926,24783.7
XRX,31-05-2017,2.4583,7187.3
AAPL,30-06-2017,3.2704,750897.2
ABBV,30-06-2017,-2.7273,115402.6
ABT,30-06-2017,1.7262,84351.6
ACN,30-06-2017,4.1559,79866.6
AGN,30-06-2017,3.8011,81645.9
AIG,30-06-2017,4.6865,57650.7
ALL,30-06-2017,2.8946,32238
AMGN,30-06-2017,1.3238,126657.8
AMZN,30-06-2017,2.0434,462680.3
AXP,30-06-2017,1.5566,75292
BA,30-06-2017,22.6094,119358.1
BAC,30-06-2017,-0.5771,241433.1
BIIB,30-06-2017,6.718,57559.6
BK,30-06-2017,4.4133,53054.5
BLK,30-06-2017,0.9754,68955.4
BMY,30-06-2017,2.8245,91795
BRK/B,30-06-2017,3.3064,418309.2
C,30-06-2017,2.3475,184137.9
CAT,30-06-2017,6.8119,63310.8
CELG,30-06-2017,4.2658,101405.7
CHTR,30-06-2017,16.3456,100828
CL,30-06-2017,-2.0661,65478.5
CMCSA,30-06-2017,3.9311,184595.9
COF,30-06-2017,4.3089,39902.9
COP,30-06-2017,3.8401,54383.1
COST,30-06-2017,-0.8879,70144.2
CSCO,30-06-2017,1.4159,156501.7
CVS,30-06-2017,-0.015,81972.3
CVX,30-06-2017,4.6583,197659.6
DHR,30-06-2017,-3.4364,58576.8
DIS,30-06-2017,4.2444,166268.4
DUK,30-06-2017,1.8304,58503.2
DWDP,30-06-2017,2.5639,77052.8
EMR,30-06-2017,-0.0168,38423.9
EXC,30-06-2017,6.2933,33392.3
F,30-06-2017,1.5536,44558.4
FB,30-06-2017,12.1009,437601.9
FDX,30-06-2017,-4.2792,58108.6
FOX,30-06-2017,2.9422,52077.9
FOXA,30-06-2017,2.6817,52077.9
GD,30-06-2017,-0.4788,59763.9
GE,30-06-2017,-5.1833,234553.8
GILD,30-06-2017,7.5021,92490.2
GM,30-06-2017,3.006,52713.3
GOOG,30-06-2017,2.3957,635342
GOOGL,30-06-2017,1.7017,635342
GS,30-06-2017,1.5457,90823.7
HAL,30-06-2017,-0.6322,37066.7
HD,30-06-2017,-2.4772,183398.1
HON,30-06-2017,2.1232,101612.1
IBM,30-06-2017,-5.9546,144522.8
INTC,30-06-2017,5.1274,158881.7
JNJ,30-06-2017,0.325,356367.2
JPM,30-06-2017,0.9791,324726.3
KHC,30-06-2017,2.1252,104278.1
KMI,30-06-2017,7.2795,42773.6
KO,30-06-2017,2.2074,191624.3
LLY,30-06-2017,0.4374,90806.1
LMT,30-06-2017,5.2304,80352.3
LOW,30-06-2017,0.3831,65452.9
MA,30-06-2017,5.4183,130179.9
MCD,30-06-2017,1.2928,124836.1
MDLZ,30-06-2017,1.9217,65531.2
MDT,30-06-2017,-4.8963,120613.6
MET,30-06-2017,0.1092,59111.8
MMM,30-06-2017,-3.3719,124339.3
MO,30-06-2017,-12.7568,143849.6
MON,30-06-2017,-0.8495,51998.3
MRK,30-06-2017,-0.3277,175296.7
MS,30-06-2017,5.8101,82426.3
MSFT,30-06-2017,5.4693,532175.1
NEE,30-06-2017,4.2532,65603.6
NKE,30-06-2017,0.0847,97395.2
ORCL,30-06-2017,-0.0437,207413.2
OXY,30-06-2017,3.4408,45775.5
PCLN,30-06-2017,8.4458,91921.9
PEP,30-06-2017,0.9698,164977.6
PFE,30-06-2017,-1.2801,200459.9
PG,30-06-2017,5.0245,222896.1
PM,30-06-2017,-0.6301,182416.7
PYPL,30-06-2017,9.0926,64471.5
QCOM,30-06-2017,-3.6762,81584
RTN,30-06-2017,6.3723,47002.6
SBUX,30-06-2017,-7.4258,84438.7
SLB,30-06-2017,4.192,91483.2
SO,30-06-2017,0.1044,47651.4
SPG,30-06-2017,-2.0153,50501.8
T,30-06-2017,4.7283,231964
TGT,30-06-2017,8.3764,28848.8
TWX,30-06-2017,2.4063,77871.7
TXN,30-06-2017,6.4377,76647.2
UNH,30-06-2017,3.4462,178682.1
UNP,30-06-2017,-5.4632,87938.2
UPS,30-06-2017,-0.2713,95965.9
USB,30-06-2017,1.6564,87499.9
UTX,30-06-2017,-2.899,97837.9
V,30-06-2017,6.1634,216225.5
VZ,30-06-2017,9.8125,182184.6
WBA,30-06-2017,3.0137,83799.3
WFC,30-06-2017,-2.653,276901.4
WMT,30-06-2017,5.695,228137.3
XOM,30-06-2017,-0.8547,342074.4
0848680D,30-06-2017,NA,NA
AA,30-06-2017,11.4855,6015.4
AEP,30-06-2017,1.5402,34159.2
AVP,30-06-2017,-4.2105,1671.4
BAX,30-06-2017,-0.0991,32913.7
BHI,30-06-2017,NA,23193.1
CPB,30-06-2017,1.9977,15804.9
DD,30-06-2017,2.3161,69978.2
DELL,30-06-2017,NA,NA
DOW,30-06-2017,2.5639,77052.8
DVN,30-06-2017,4.1914,16806.6
EMC,30-06-2017,NA,NA
ETR,30-06-2017,-0.0651,13777.6
FCX,30-06-2017,21.7319,17376.2
HNZ,30-06-2017,NA,NA
HPQ,30-06-2017,9.2677,29424.7
HSH,30-06-2017,NA,NA
NOV,30-06-2017,-0.6982,12518.6
NSC,30-06-2017,-7.4938,35266.5
NYX,30-06-2017,NA,NA
RF,30-06-2017,-0.2732,17598.2
WMB,30-06-2017,4.9538,25019.6
WY,30-06-2017,-1.4328,25189.7
XRX,30-06-2017,6.7525,7301.6
AAPL,31-07-2017,10.7142,775454.4
ABBV,31-07-2017,7.7099,111264.6
ABT,31-07-2017,3.5787,85340.7
ACN,31-07-2017,1.506,83185.8
AGN,31-07-2017,-8.7764,84749.3
AIG,31-07-2017,-7.5936,60352.5
ALL,31-07-2017,-0.1443,33171.1
AMGN,31-07-2017,2.557,127335.5
AMZN,31-07-2017,-0.7269,474509.3
AXP,31-07-2017,1.0208,75341.6
BA,31-07-2017,-0.5558,143314.1
BAC,31-07-2017,-0.4556,237596
BIIB,31-07-2017,9.3132,61228.5
BK,31-07-2017,-1.4143,54788.3
BLK,31-07-2017,-1.1769,69627.9
BMY,31-07-2017,6.2917,93311.8
BRK/B,31-07-2017,3.5377,431882.2
C,31-07-2017,-0.1468,186498.9
CAT,31-07-2017,3.1066,67134.4
CELG,31-07-2017,2.5995,105938.1
CHTR,31-07-2017,1.6917,113042.5
CL,31-07-2017,-0.7756,63596.8
CMCSA,31-07-2017,0.3956,190655.9
COF,31-07-2017,-7.1868,41684.6
COP,31-07-2017,-3.769,56127.4
COST,31-07-2017,-0.8072,69521.4
CSCO,31-07-2017,2.4165,157251.7
CVS,31-07-2017,-3.2403,81432.3
CVX,31-07-2017,-0.4415,206867.2
DHR,31-07-2017,2.3684,56610.3
DIS,31-07-2017,-7.9414,172027.2
DUK,31-07-2017,3.6187,59574.1
DWDP,31-07-2017,3.7516,78594.1
EMR,31-07-2017,-0.1643,38417.5
EXC,31-07-2017,-0.3632,35493.8
F,31-07-2017,-1.6934,44563.1
FB,31-07-2017,1.6071,491495.3
FDX,31-07-2017,3.0524,55805.6
FOX,31-07-2017,-5.542,53532.5
FOXA,31-07-2017,-5.189,53532.5
GD,31-07-2017,2.5569,58793.3
GE,31-07-2017,-4.139,221730
GILD,31-07-2017,10.0145,99373.5
GM,31-07-2017,1.5564,52430.4
GOOG,31-07-2017,0.949,649548.3
GOOGL,31-07-2017,1.0301,649548.3
GS,31-07-2017,-0.3671,92227.6
HAL,31-07-2017,-8.1762,36990.5
HD,31-07-2017,0.7755,178855
HON,31-07-2017,2.0687,103528.7
IBM,31-07-2017,-0.0901,134823.8
INTC,31-07-2017,-0.3894,166673.5
JNJ,31-07-2017,0.3725,357525.5
JPM,31-07-2017,-0.9913,326147.4
KHC,31-07-2017,-7.005,106494.2
KMI,31-07-2017,-5.3842,45624.8
KO,31-07-2017,-0.6326,195521.5
LLY,31-07-2017,-1.0272,91007.7
LMT,31-07-2017,5.1602,84130.8
LOW,31-07-2017,-4.5349,65343.1
MA,31-07-2017,4.3036,136093.9
MCD,31-07-2017,3.7209,126450
MDLZ,31-07-2017,-7.6329,66790.6
MDT,31-07-2017,-3.9895,114117.5
MET,31-07-2017,-3.7384,59176.3
MMM,31-07-2017,2.1547,120146.7
MO,31-07-2017,-2.4165,124649.3
MON,31-07-2017,0.3253,51321.7
MRK,31-07-2017,-0.0313,174722.3
MS,31-07-2017,-2.9851,86754.8
MSFT,31-07-2017,3.3951,560371.6
NEE,31-07-2017,3.702,68550.4
NKE,31-07-2017,-10.2625,96924.3
ORCL,31-07-2017,0.8011,206544.5
OXY,31-07-2017,-3.6008,47350.5
PCLN,31-07-2017,-8.6971,99685.4
PEP,31-07-2017,-0.0608,166228.8
PFE,31-07-2017,3.2863,197893.7
PG,31-07-2017,1.5966,232282.5
PM,31-07-2017,0.1885,181272.6
PYPL,31-07-2017,5.3459,70400.3
QCOM,31-07-2017,-0.6485,78512
RTN,31-07-2017,5.9615,49856.1
SBUX,31-07-2017,2.0963,78168.4
SLB,31-07-2017,-7.4198,94978.4
SO,31-07-2017,1.9072,47701.1
SPG,31-07-2017,0.09,49484.1
T,31-07-2017,-3.9487,239460
TGT,31-07-2017,-2.7069,31265.3
TWX,31-07-2017,-1.2888,79430.6
TXN,31-07-2017,1.7695,81080.8
UNH,31-07-2017,3.6964,184839.9
UNP,31-07-2017,2.8622,82407.6
UPS,31-07-2017,4.4662,95400.9
USB,31-07-2017,-2.8988,88617.6
UTX,31-07-2017,1.5689,94710.5
V,31-07-2017,4.1436,227670.4
VZ,31-07-2017,-0.8884,197423.6
WBA,31-07-2017,1.5262,86324.7
WFC,31-07-2017,-4.6321,267909.2
WMT,31-07-2017,-1.7904,241129.8
XOM,31-07-2017,-3.7053,339150.7
0848680D,31-07-2017,NA,NA
AA,31-07-2017,20.5495,6706.3
AEP,31-07-2017,5.2436,34694.4
AVP,31-07-2017,-31.5934,1601
BAX,31-07-2017,2.8463,32881.1
BHI,31-07-2017,NA,NA
CPB,31-07-2017,-12.5497,16010.9
DD,31-07-2017,2.0922,71342.3
DELL,31-07-2017,NA,NA
DOW,31-07-2017,3.7516,78594.1
DVN,31-07-2017,-5.734,17511.1
EMC,31-07-2017,NA,NA
ETR,31-07-2017,4.3519,13768.6
FCX,31-07-2017,1.0944,21152.4
HNZ,31-07-2017,NA,NA
HPQ,31-07-2017,-0.1047,32151.7
HSH,31-07-2017,NA,NA
NOV,31-07-2017,-6.2366,12431.1
